"SPORT","YEAR","BRAND","PROGRAM","CARD SET","ATHLETE","TEAM","POSITION","CARD NUMBER","SEQUENCE"
"Soccer",2015,"Panini","Flawless","Base","Raheem Sterling","England","F",65,20
"Soccer",2015,"Panini","Flawless","Base","Wayne Rooney","England","F",66,20
"Soccer",2015,"Panini","Flawless","Base","Hugo Lloris","France","G",67,20
"Soccer",2015,"Panini","Flawless","Base","Morgan Schneiderlin ","France","M",68,20
"Soccer",2015,"Panini","Flawless","Base","Olivier Giroud","France","F",69,20
"Soccer",2015,"Panini","Flawless","Base","Patrice Evra","France","D",70,20
"Soccer",2015,"Panini","Flawless","Base","Paul Pogba","France","M",71,20
"Soccer",2015,"Panini","Flawless","Base","Bastian Schweinsteiger","Germany","M",72,20
"Soccer",2015,"Panini","Flawless","Base","Manuel Neuer","Germany","G",73,20
"Soccer",2015,"Panini","Flawless","Base","Mario Gotze","Germany","M",74,20
"Soccer",2015,"Panini","Flawless","Base","Mats Hummels","Germany","D",75,20
"Soccer",2015,"Panini","Flawless","Base","Mesut Ozil","Germany","M",76,20
"Soccer",2015,"Panini","Flawless","Base","Thomas Muller","Germany","F",77,20
"Soccer",2015,"Panini","Flawless","Base","Andrea Pirlo","Italy","M",78,20
"Soccer",2015,"Panini","Flawless","Base","Gianluigi Buffon","Italy","G",79,20
"Soccer",2015,"Panini","Flawless","Base","Giorgio Chiellini","Italy","D",80,20
"Soccer",2015,"Panini","Flawless","Base","Jakub Blaszczykowski","Poland","M",81,20
"Soccer",2015,"Panini","Flawless","Base","Robert Lewandowski","Poland","F",82,20
"Soccer",2015,"Panini","Flawless","Base","Cristiano Ronaldo","Portugal","F",83,20
"Soccer",2015,"Panini","Flawless","Base","Fabio Coentrao","Portugal","D",84,20
"Soccer",2015,"Panini","Flawless","Base","Nani","Portugal","M",85,20
"Soccer",2015,"Panini","Flawless","Base","Pepe","Portugal","D",86,20
"Soccer",2015,"Panini","Flawless","Base","Rui Patricio","Portugal","G",87,20
"Soccer",2015,"Panini","Flawless","Base","Andres Iniesta","Spain","M",88,20
"Soccer",2015,"Panini","Flawless","Base","Cesc Fabregas","Spain","M",89,20
"Soccer",2015,"Panini","Flawless","Base","David Silva","Spain","M",90,20
"Soccer",2015,"Panini","Flawless","Base","Gerard Pique","Spain","D",91,20
"Soccer",2015,"Panini","Flawless","Base","Iker Casillas","Spain","G",92,20
"Soccer",2015,"Panini","Flawless","Base","Sergio Ramos","Spain","D",93,20
"Soccer",2015,"Panini","Flawless","Base","Clint Dempsey","United States","F",94,20
"Soccer",2015,"Panini","Flawless","Base","Jozy Altidore","United States","F",95,20
"Soccer",2015,"Panini","Flawless","Base","Michael Bradley","United States","M",96,20
"Soccer",2015,"Panini","Flawless","Base","Tim Howard","United States","G",97,20
"Soccer",2015,"Panini","Flawless","Base","Diego Godin","Uruguay","D",98,20
"Soccer",2015,"Panini","Flawless","Base","Edinson Cavani","Uruguay","F",99,20
"Soccer",2015,"Panini","Flawless","Base","Luis Suarez","Uruguay","F",100,20
"Soccer",2015,"Panini","Flawless","Base","Anthony Martial","France","F",101,20
"Soccer",2015,"Panini","Flawless","Base","Bacary Sagna ","France","D",102,20
"Soccer",2015,"Panini","Flawless","Base","Blaise Matuidi","France","M",103,20
"Soccer",2015,"Panini","Flawless","Base","Mathieu Valbuena","France","M",104,20
"Soccer",2015,"Panini","Flawless","Base","Raphael Varane","France","D",105,20
"Soccer",2015,"Panini","Flawless","Base Black","Keisuke Honda","AC Milan","M",1,1
"Soccer",2015,"Panini","Flawless","Base Black","Riccardo Montolivo","AC Milan","M",2,1
"Soccer",2015,"Panini","Flawless","Base Black","Antoine Griezmann","Atltico de Madrid","F",3,1
"Soccer",2015,"Panini","Flawless","Base Black","Fernando Torres","Atltico de Madrid","F",4,1
"Soccer",2015,"Panini","Flawless","Base Black","Koke","Atltico de Madrid","M",5,1
"Soccer",2015,"Panini","Flawless","Base Black","Ilkay Gundogan","Borussia Dortmund","M",6,1
"Soccer",2015,"Panini","Flawless","Base Black","Marco Reus","Borussia Dortmund","M",7,1
"Soccer",2015,"Panini","Flawless","Base Black","Mats Hummels","Borussia Dortmund","D",8,1
"Soccer",2015,"Panini","Flawless","Base Black","Pierre-Emerick Aubameyang","Borussia Dortmund","F",9,1
"Soccer",2015,"Panini","Flawless","Base Black","Shinji Kagawa","Borussia Dortmund","M",10,1
"Soccer",2015,"Panini","Flawless","Base Black","Andres Iniesta","FC Barcelona","M",11,1
"Soccer",2015,"Panini","Flawless","Base Black","Dani Alves","FC Barcelona","D",12,1
"Soccer",2015,"Panini","Flawless","Base Black","Lionel Messi","FC Barcelona","F",13,1
"Soccer",2015,"Panini","Flawless","Base Black","Luis Suarez","FC Barcelona","F",14,1
"Soccer",2015,"Panini","Flawless","Base Black","Neymar Jr","FC Barcelona","F",15,1
"Soccer",2015,"Panini","Flawless","Base Black","Arjen Robben","FC Bayern Munich","M",16,1
"Soccer",2015,"Panini","Flawless","Base Black","Arturo Vidal","FC Bayern Munich","M",17,1
"Soccer",2015,"Panini","Flawless","Base Black","Franck Ribery","FC Bayern Munich","M",18,1
"Soccer",2015,"Panini","Flawless","Base Black","Manuel Neuer","FC Bayern Munich","G",19,1
"Soccer",2015,"Panini","Flawless","Base Black","Thomas Muller","FC Bayern Munich","F",20,1
"Soccer",2015,"Panini","Flawless","Base Black","Fernando Muslera","Galatasaray AS","G",21,1
"Soccer",2015,"Panini","Flawless","Base Black","Wesley Sneijder","Galatasaray AS","M",22,1
"Soccer",2015,"Panini","Flawless","Base Black","David Luiz","Paris Saint-Germain","D",23,1
"Soccer",2015,"Panini","Flawless","Base Black","Edinson Cavani","Paris Saint-Germain","F",24,1
"Soccer",2015,"Panini","Flawless","Base Black","Marco Verratti","Paris Saint-Germain","M",25,1
"Soccer",2015,"Panini","Flawless","Base Black","Thiago Silva","Paris Saint-Germain","D",26,1
"Soccer",2015,"Panini","Flawless","Base Black","Zlatan Ibrahimovic","Paris Saint-Germain","F",27,1
"Soccer",2015,"Panini","Flawless","Base Black","Cristiano Ronaldo","Real Madrid CF","F",28,1
"Soccer",2015,"Panini","Flawless","Base Black","Gareth Bale","Real Madrid CF","M",29,1
"Soccer",2015,"Panini","Flawless","Base Black","Keylor Navas","Real Madrid CF","G",30,1
"Soccer",2015,"Panini","Flawless","Base Black","James Rodriguez","Real Madrid CF","M",31,1
"Soccer",2015,"Panini","Flawless","Base Black","Raphael Varane","Real Madrid CF","D",32,1
"Soccer",2015,"Panini","Flawless","Base Black","Karim Benzema","Real Madrid CF","F",33,1
"Soccer",2015,"Panini","Flawless","Base Black","Axel Witsel","FC Zenit","M",34,1
"Soccer",2015,"Panini","Flawless","Base Black","Ezequiel Garay","FC Zenit","D",35,1
"Soccer",2015,"Panini","Flawless","Base Black","Hulk","FC Zenit","F",36,1
"Soccer",2015,"Panini","Flawless","Base Black","Angel Di Maria","Argentina","M",37,1
"Soccer",2015,"Panini","Flawless","Base Black","Gonzalo Higuain","Argentina","F",38,1
"Soccer",2015,"Panini","Flawless","Base Black","Javier Mascherano","Argentina","M",39,1
"Soccer",2015,"Panini","Flawless","Base Black","Lionel Messi","Argentina","F",40,1
"Soccer",2015,"Panini","Flawless","Base Black","Pablo Zabaleta","Argentina","D",41,1
"Soccer",2015,"Panini","Flawless","Base Black","Sergio Aguero","Argentina","F",42,1
"Soccer",2015,"Panini","Flawless","Base Black","Eden Hazard","Belgium","M",43,1
"Soccer",2015,"Panini","Flawless","Base Black","Jan Vertonghen","Belgium","D",44,1
"Soccer",2015,"Panini","Flawless","Base Black","Marouane Fellaini","Belgium","M",45,1
"Soccer",2015,"Panini","Flawless","Base Black","Romelu Lukaku","Belgium","F",46,1
"Soccer",2015,"Panini","Flawless","Base Black","Thibaut Courtois","Belgium","G",47,1
"Soccer",2015,"Panini","Flawless","Base Black","Vincent Kompany","Belgium","D",48,1
"Soccer",2015,"Panini","Flawless","Base Black","Edin Dzeko","Bosnia-Herzegovina","F",49,1
"Soccer",2015,"Panini","Flawless","Base Black","Dani Alves","Brazil","D",50,1
"Soccer",2015,"Panini","Flawless","Base Black","David Luiz","Brazil","D",51,1
"Soccer",2015,"Panini","Flawless","Base Black","Kaka","Brazil","M",52,1
"Soccer",2015,"Panini","Flawless","Base Black","Neymar Jr","Brazil","F",53,1
"Soccer",2015,"Panini","Flawless","Base Black","Thiago Silva","Brazil","D",54,1
"Soccer",2015,"Panini","Flawless","Base Black","Alexis Sanchez","Chile","F",55,1
"Soccer",2015,"Panini","Flawless","Base Black","Arturo Vidal","Chile","M",56,1
"Soccer",2015,"Panini","Flawless","Base Black","Claudio Bravo","Chile","G",57,1
"Soccer",2015,"Panini","Flawless","Base Black","James Rodriguez","Colombia","M",58,1
"Soccer",2015,"Panini","Flawless","Base Black","Radamel Falcao Garcia","Colombia","F",59,1
"Soccer",2015,"Panini","Flawless","Base Black","Ivan Rakitic","Croatia","M",60,1
"Soccer",2015,"Panini","Flawless","Base Black","Luka Modric","Croatia","M",61,1
"Soccer",2015,"Panini","Flawless","Base Black","Mario Mandzukic","Croatia","F",62,1
"Soccer",2015,"Panini","Flawless","Base Black","Gary Cahill","England","D",63,1
"Soccer",2015,"Panini","Flawless","Base Black","Joe Hart","England","G",64,1
"Soccer",2015,"Panini","Flawless","Base Black","Raheem Sterling","England","F",65,1
"Soccer",2015,"Panini","Flawless","Base Black","Wayne Rooney","England","F",66,1
"Soccer",2015,"Panini","Flawless","Base Black","Hugo Lloris","France","G",67,1
"Soccer",2015,"Panini","Flawless","Base Black","Morgan Schneiderlin ","France","M",68,1
"Soccer",2015,"Panini","Flawless","Base Black","Olivier Giroud","France","F",69,1
"Soccer",2015,"Panini","Flawless","Base Black","Patrice Evra","France","D",70,1
"Soccer",2015,"Panini","Flawless","Base Black","Paul Pogba","France","M",71,1
"Soccer",2015,"Panini","Flawless","Base Black","Bastian Schweinsteiger","Germany","M",72,1
"Soccer",2015,"Panini","Flawless","Base Black","Manuel Neuer","Germany","G",73,1
"Soccer",2015,"Panini","Flawless","Base Black","Mario Gotze","Germany","M",74,1
"Soccer",2015,"Panini","Flawless","Base Black","Mats Hummels","Germany","D",75,1
"Soccer",2015,"Panini","Flawless","Base Black","Mesut Ozil","Germany","M",76,1
"Soccer",2015,"Panini","Flawless","Base Black","Thomas Muller","Germany","F",77,1
"Soccer",2015,"Panini","Flawless","Base Black","Andrea Pirlo","Italy","M",78,1
"Soccer",2015,"Panini","Flawless","Base Black","Gianluigi Buffon","Italy","G",79,1
"Soccer",2015,"Panini","Flawless","Base Black","Giorgio Chiellini","Italy","D",80,1
"Soccer",2015,"Panini","Flawless","Base Black","Jakub Blaszczykowski","Poland","M",81,1
"Soccer",2015,"Panini","Flawless","Base Black","Robert Lewandowski","Poland","F",82,1
"Soccer",2015,"Panini","Flawless","Base Black","Cristiano Ronaldo","Portugal","F",83,1
"Soccer",2015,"Panini","Flawless","Base Black","Fabio Coentrao","Portugal","D",84,1
"Soccer",2015,"Panini","Flawless","Base Black","Nani","Portugal","M",85,1
"Soccer",2015,"Panini","Flawless","Base Black","Pepe","Portugal","D",86,1
"Soccer",2015,"Panini","Flawless","Base Black","Rui Patricio","Portugal","G",87,1
"Soccer",2015,"Panini","Flawless","Base Black","Andres Iniesta","Spain","M",88,1
"Soccer",2015,"Panini","Flawless","Base Black","Cesc Fabregas","Spain","M",89,1
"Soccer",2015,"Panini","Flawless","Base Black","David Silva","Spain","M",90,1
"Soccer",2015,"Panini","Flawless","Base Black","Gerard Pique","Spain","D",91,1
"Soccer",2015,"Panini","Flawless","Base Black","Iker Casillas","Spain","G",92,1
"Soccer",2015,"Panini","Flawless","Base Black","Sergio Ramos","Spain","D",93,1
"Soccer",2015,"Panini","Flawless","Base Black","Clint Dempsey","United States","F",94,1
"Soccer",2015,"Panini","Flawless","Base Black","Jozy Altidore","United States","F",95,1
"Soccer",2015,"Panini","Flawless","Base Black","Michael Bradley","United States","M",96,1
"Soccer",2015,"Panini","Flawless","Base Black","Tim Howard","United States","G",97,1
"Soccer",2015,"Panini","Flawless","Base Black","Diego Godin","Uruguay","D",98,1
"Soccer",2015,"Panini","Flawless","Base Black","Edinson Cavani","Uruguay","F",99,1
"Soccer",2015,"Panini","Flawless","Base Black","Luis Suarez","Uruguay","F",100,1
"Soccer",2015,"Panini","Flawless","Base Black","Anthony Martial","France","F",101,1
"Soccer",2015,"Panini","Flawless","Base Black","Bacary Sagna ","France","D",102,1
"Soccer",2015,"Panini","Flawless","Base Black","Blaise Matuidi","France","M",103,1
"Soccer",2015,"Panini","Flawless","Base Black","Mathieu Valbuena","France","M",104,1
"Soccer",2015,"Panini","Flawless","Base Black","Raphael Varane","France","D",105,1
"Soccer",2015,"Panini","Flawless","Base Emerald","Keisuke Honda","AC Milan","M",1,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Riccardo Montolivo","AC Milan","M",2,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Antoine Griezmann","Atltico de Madrid","F",3,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Fernando Torres","Atltico de Madrid","F",4,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Koke","Atltico de Madrid","M",5,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Ilkay Gundogan","Borussia Dortmund","M",6,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Marco Reus","Borussia Dortmund","M",7,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Mats Hummels","Borussia Dortmund","D",8,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Pierre-Emerick Aubameyang","Borussia Dortmund","F",9,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Shinji Kagawa","Borussia Dortmund","M",10,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Andres Iniesta","FC Barcelona","M",11,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Dani Alves","FC Barcelona","D",12,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Lionel Messi","FC Barcelona","F",13,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Luis Suarez","FC Barcelona","F",14,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Neymar Jr","FC Barcelona","F",15,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Arjen Robben","FC Bayern Munich","M",16,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Arturo Vidal","FC Bayern Munich","M",17,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Franck Ribery","FC Bayern Munich","M",18,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Manuel Neuer","FC Bayern Munich","G",19,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Thomas Muller","FC Bayern Munich","F",20,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Fernando Muslera","Galatasaray AS","G",21,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Wesley Sneijder","Galatasaray AS","M",22,5
"Soccer",2015,"Panini","Flawless","Base Emerald","David Luiz","Paris Saint-Germain","D",23,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Edinson Cavani","Paris Saint-Germain","F",24,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Marco Verratti","Paris Saint-Germain","M",25,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Thiago Silva","Paris Saint-Germain","D",26,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Zlatan Ibrahimovic","Paris Saint-Germain","F",27,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Cristiano Ronaldo","Real Madrid CF","F",28,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Gareth Bale","Real Madrid CF","M",29,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Keylor Navas","Real Madrid CF","G",30,5
"Soccer",2015,"Panini","Flawless","Base Emerald","James Rodriguez","Real Madrid CF","M",31,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Raphael Varane","Real Madrid CF","D",32,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Karim Benzema","Real Madrid CF","F",33,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Axel Witsel","FC Zenit","M",34,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Ezequiel Garay","FC Zenit","D",35,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Hulk","FC Zenit","F",36,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Angel Di Maria","Argentina","M",37,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Gonzalo Higuain","Argentina","F",38,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Javier Mascherano","Argentina","M",39,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Lionel Messi","Argentina","F",40,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Pablo Zabaleta","Argentina","D",41,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Sergio Aguero","Argentina","F",42,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Eden Hazard","Belgium","M",43,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Jan Vertonghen","Belgium","D",44,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Marouane Fellaini","Belgium","M",45,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Romelu Lukaku","Belgium","F",46,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Thibaut Courtois","Belgium","G",47,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Vincent Kompany","Belgium","D",48,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Edin Dzeko","Bosnia-Herzegovina","F",49,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Dani Alves","Brazil","D",50,5
"Soccer",2015,"Panini","Flawless","Base Emerald","David Luiz","Brazil","D",51,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Kaka","Brazil","M",52,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Neymar Jr","Brazil","F",53,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Thiago Silva","Brazil","D",54,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Alexis Sanchez","Chile","F",55,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Arturo Vidal","Chile","M",56,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Claudio Bravo","Chile","G",57,5
"Soccer",2015,"Panini","Flawless","Base Emerald","James Rodriguez","Colombia","M",58,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Radamel Falcao Garcia","Colombia","F",59,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Ivan Rakitic","Croatia","M",60,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Luka Modric","Croatia","M",61,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Mario Mandzukic","Croatia","F",62,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Gary Cahill","England","D",63,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Joe Hart","England","G",64,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Raheem Sterling","England","F",65,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Wayne Rooney","England","F",66,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Hugo Lloris","France","G",67,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Morgan Schneiderlin ","France","M",68,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Olivier Giroud","France","F",69,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Patrice Evra","France","D",70,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Paul Pogba","France","M",71,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Bastian Schweinsteiger","Germany","M",72,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Manuel Neuer","Germany","G",73,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Mario Gotze","Germany","M",74,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Mats Hummels","Germany","D",75,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Mesut Ozil","Germany","M",76,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Thomas Muller","Germany","F",77,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Andrea Pirlo","Italy","M",78,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Gianluigi Buffon","Italy","G",79,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Giorgio Chiellini","Italy","D",80,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Jakub Blaszczykowski","Poland","M",81,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Robert Lewandowski","Poland","F",82,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Cristiano Ronaldo","Portugal","F",83,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Fabio Coentrao","Portugal","D",84,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Nani","Portugal","M",85,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Pepe","Portugal","D",86,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Rui Patricio","Portugal","G",87,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Andres Iniesta","Spain","M",88,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Cesc Fabregas","Spain","M",89,5
"Soccer",2015,"Panini","Flawless","Base Emerald","David Silva","Spain","M",90,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Gerard Pique","Spain","D",91,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Iker Casillas","Spain","G",92,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Sergio Ramos","Spain","D",93,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Clint Dempsey","United States","F",94,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Jozy Altidore","United States","F",95,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Michael Bradley","United States","M",96,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Tim Howard","United States","G",97,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Diego Godin","Uruguay","D",98,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Edinson Cavani","Uruguay","F",99,5
"Soccer",2015,"Panini","Flawless","Base Emerald","Luis Suarez","Uruguay","F",100,5
