"SPORT","YEAR","BRAND","PROGRAM","CARD SET","ATHLETE","TEAM","POSITION","CARD NUMBER","SEQUENCE"
"Soccer",2023,"Panini","Select La Liga (23-24)","Autographed Memorabilia La Liga - Black","Vini Jr.","Real Madrid","F",2,1
"Soccer",2023,"Panini","Select La Liga (23-24)","Autographed Memorabilia La Liga - Black","Robert Lewandowski","FC Barcelona","F",4,1
"Soccer",2023,"Panini","Select La Liga (23-24)","Autographed Memorabilia La Liga - Black","Rodrygo","Real Madrid","F",8,1
"Soccer",2023,"Panini","Select La Liga (23-24)","Autographed Memorabilia La Liga - Blue Pulsar","Marcos Acuna","Sevilla FC","M",1,
"Soccer",2023,"Panini","Select La Liga (23-24)","Autographed Memorabilia La Liga - Blue Pulsar","Vini Jr.","Real Madrid","F",2,
"Soccer",2023,"Panini","Select La Liga (23-24)","Autographed Memorabilia La Liga - Blue Pulsar","Pedri","FC Barcelona","M",3,
"Soccer",2023,"Panini","Select La Liga (23-24)","Autographed Memorabilia La Liga - Blue Pulsar","Robert Lewandowski","FC Barcelona","F",4,
"Soccer",2023,"Panini","Select La Liga (23-24)","Autographed Memorabilia La Liga - Blue Pulsar","Gavi","FC Barcelona","M",5,
"Soccer",2023,"Panini","Select La Liga (23-24)","Autographed Memorabilia La Liga - Blue Pulsar","Antoine Griezmann","Atletico de Madrid","F",6,
"Soccer",2023,"Panini","Select La Liga (23-24)","Autographed Memorabilia La Liga - Blue Pulsar","Ferran Torres","FC Barcelona","F",7,
"Soccer",2023,"Panini","Select La Liga (23-24)","Autographed Memorabilia La Liga - Blue Pulsar","Rodrygo","Real Madrid","F",8,
"Soccer",2023,"Panini","Select La Liga (23-24)","Autographed Memorabilia La Liga - Blue Pulsar","Rodrigo Riquelme ","Atletico de Madrid","M",9,
"Soccer",2023,"Panini","Select La Liga (23-24)","Autographed Memorabilia La Liga - Blue Pulsar","Marcos Llorente","Atletico de Madrid","M",10,
"Soccer",2023,"Panini","Select La Liga (23-24)","Autographed Memorabilia La Liga - Gold","Marcos Acuna","Sevilla FC","M",1,3
"Soccer",2023,"Panini","Select La Liga (23-24)","Autographed Memorabilia La Liga - Gold","Vini Jr.","Real Madrid","F",2,10
"Soccer",2023,"Panini","Select La Liga (23-24)","Autographed Memorabilia La Liga - Gold","Robert Lewandowski","FC Barcelona","F",4,10
"Soccer",2023,"Panini","Select La Liga (23-24)","Autographed Memorabilia La Liga - Gold","Rodrygo","Real Madrid","F",8,10
"Soccer",2023,"Panini","Select La Liga (23-24)","Autographed Memorabilia La Liga - Green","Marcos Acuna","Sevilla FC","M",1,2
"Soccer",2023,"Panini","Select La Liga (23-24)","Autographed Memorabilia La Liga - Green","Vini Jr.","Real Madrid","F",2,5
"Soccer",2023,"Panini","Select La Liga (23-24)","Autographed Memorabilia La Liga - Green","Robert Lewandowski","FC Barcelona","F",4,5
"Soccer",2023,"Panini","Select La Liga (23-24)","Autographed Memorabilia La Liga - Green","Rodrygo","Real Madrid","F",8,5
"Soccer",2023,"Panini","Select La Liga (23-24)","Autographed Memorabilia La Liga - Peacock","Marcos Acuna","Sevilla FC","M",1,
"Soccer",2023,"Panini","Select La Liga (23-24)","Autographed Memorabilia La Liga - Peacock","Vini Jr.","Real Madrid","F",2,
"Soccer",2023,"Panini","Select La Liga (23-24)","Autographed Memorabilia La Liga - Peacock","Pedri","FC Barcelona","M",3,
"Soccer",2023,"Panini","Select La Liga (23-24)","Autographed Memorabilia La Liga - Peacock","Robert Lewandowski","FC Barcelona","F",4,
"Soccer",2023,"Panini","Select La Liga (23-24)","Autographed Memorabilia La Liga - Peacock","Gavi","FC Barcelona","M",5,
"Soccer",2023,"Panini","Select La Liga (23-24)","Autographed Memorabilia La Liga - Peacock","Antoine Griezmann","Atletico de Madrid","F",6,
"Soccer",2023,"Panini","Select La Liga (23-24)","Autographed Memorabilia La Liga - Peacock","Ferran Torres","FC Barcelona","F",7,
"Soccer",2023,"Panini","Select La Liga (23-24)","Autographed Memorabilia La Liga - Peacock","Rodrygo","Real Madrid","F",8,
"Soccer",2023,"Panini","Select La Liga (23-24)","Autographed Memorabilia La Liga - Peacock","Rodrigo Riquelme ","Atletico de Madrid","M",9,
"Soccer",2023,"Panini","Select La Liga (23-24)","Autographed Memorabilia La Liga - Peacock","Marcos Llorente","Atletico de Madrid","M",10,
"Soccer",2023,"Panini","Select La Liga (23-24)","Autographed Memorabilia La Liga - Purple","Marcos Acuna","Sevilla FC","M",1,5
"Soccer",2023,"Panini","Select La Liga (23-24)","Autographed Memorabilia La Liga - Purple","Vini Jr.","Real Madrid","F",2,20
"Soccer",2023,"Panini","Select La Liga (23-24)","Autographed Memorabilia La Liga - Purple","Pedri","FC Barcelona","M",3,10
"Soccer",2023,"Panini","Select La Liga (23-24)","Autographed Memorabilia La Liga - Purple","Robert Lewandowski","FC Barcelona","F",4,20
"Soccer",2023,"Panini","Select La Liga (23-24)","Autographed Memorabilia La Liga - Purple","Gavi","FC Barcelona","M",5,10
"Soccer",2023,"Panini","Select La Liga (23-24)","Autographed Memorabilia La Liga - Purple","Antoine Griezmann","Atletico de Madrid","F",6,10
"Soccer",2023,"Panini","Select La Liga (23-24)","Autographed Memorabilia La Liga - Purple","Ferran Torres","FC Barcelona","F",7,49
"Soccer",2023,"Panini","Select La Liga (23-24)","Autographed Memorabilia La Liga - Purple","Rodrygo","Real Madrid","F",8,49
"Soccer",2023,"Panini","Select La Liga (23-24)","Autographed Memorabilia La Liga - Purple","Rodrigo Riquelme ","Atletico de Madrid","M",9,49
"Soccer",2023,"Panini","Select La Liga (23-24)","Autographed Memorabilia La Liga - Purple","Marcos Llorente","Atletico de Madrid","M",10,49
"Soccer",2023,"Panini","Select La Liga (23-24)","Autographed Memorabilia La Liga - Red","Marcos Acuna","Sevilla FC","M",1,
"Soccer",2023,"Panini","Select La Liga (23-24)","Autographed Memorabilia La Liga - Red","Vini Jr.","Real Madrid","F",2,
"Soccer",2023,"Panini","Select La Liga (23-24)","Autographed Memorabilia La Liga - Red","Pedri","FC Barcelona","M",3,
"Soccer",2023,"Panini","Select La Liga (23-24)","Autographed Memorabilia La Liga - Red","Robert Lewandowski","FC Barcelona","F",4,
"Soccer",2023,"Panini","Select La Liga (23-24)","Autographed Memorabilia La Liga - Red","Gavi","FC Barcelona","M",5,
"Soccer",2023,"Panini","Select La Liga (23-24)","Autographed Memorabilia La Liga - Red","Antoine Griezmann","Atletico de Madrid","F",6,
"Soccer",2023,"Panini","Select La Liga (23-24)","Autographed Memorabilia La Liga - Red","Ferran Torres","FC Barcelona","F",7,
"Soccer",2023,"Panini","Select La Liga (23-24)","Autographed Memorabilia La Liga - Red","Rodrygo","Real Madrid","F",8,
"Soccer",2023,"Panini","Select La Liga (23-24)","Autographed Memorabilia La Liga - Red","Rodrigo Riquelme ","Atletico de Madrid","M",9,
"Soccer",2023,"Panini","Select La Liga (23-24)","Autographed Memorabilia La Liga - Red","Marcos Llorente","Atletico de Madrid","M",10,
"Soccer",2023,"Panini","Select La Liga (23-24)","Autographed Memorabilia La Liga - Tie-Dye","Marcos Acuna","Sevilla FC","M",1,4
"Soccer",2023,"Panini","Select La Liga (23-24)","Autographed Memorabilia La Liga - Tie-Dye","Vini Jr.","Real Madrid","F",2,15
"Soccer",2023,"Panini","Select La Liga (23-24)","Autographed Memorabilia La Liga - Tie-Dye","Pedri","FC Barcelona","M",3,1
"Soccer",2023,"Panini","Select La Liga (23-24)","Autographed Memorabilia La Liga - Tie-Dye","Robert Lewandowski","FC Barcelona","F",4,15
"Soccer",2023,"Panini","Select La Liga (23-24)","Autographed Memorabilia La Liga - Tie-Dye","Gavi","FC Barcelona","M",5,1
"Soccer",2023,"Panini","Select La Liga (23-24)","Autographed Memorabilia La Liga - Tie-Dye","Antoine Griezmann","Atletico de Madrid","F",6,1
"Soccer",2023,"Panini","Select La Liga (23-24)","Autographed Memorabilia La Liga - Tie-Dye","Ferran Torres","FC Barcelona","F",7,25
"Soccer",2023,"Panini","Select La Liga (23-24)","Autographed Memorabilia La Liga - Tie-Dye","Rodrygo","Real Madrid","F",8,25
"Soccer",2023,"Panini","Select La Liga (23-24)","Autographed Memorabilia La Liga - Tie-Dye","Rodrigo Riquelme ","Atletico de Madrid","M",9,25
"Soccer",2023,"Panini","Select La Liga (23-24)","Autographed Memorabilia La Liga - Tie-Dye","Marcos Llorente","Atletico de Madrid","M",10,25
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level","Unai Simon","Athletic Club","G",201,
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level","Frenkie de Jong","FC Barcelona","M",202,
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level","Raphinha","FC Barcelona","M",203,
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level","Ilkay Gundogan","FC Barcelona","M",204,
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level","Borja Mayoral","Getafe CF","F",205,
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level","Federico Valverde","Real Madrid","M",206,
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level","Aurelien Tchouameni","Real Madrid","M",207,
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level","Rodrygo","Real Madrid","F",208,
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level","Jude Bellingham","Real Madrid","M",209,
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level","Mikel Oyarzabal","Real Sociedad","F",210,
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level","Takefusa Kubo","Real Sociedad","M",211,
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level","Martin Zubimendi","Real Sociedad","M",212,
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level","Alexander Sorloth","Villarreal CF","F",213,
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level","Gorka Guruzeta","Athletic Club","F",214,
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level","Inaki Williams","Athletic Club","F",215,
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level","Jan Oblak","Atletico de Madrid","G",216,
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level","Antoine Griezmann","Atletico de Madrid","F",217,
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level","Rodrigo de Paul","Atletico de Madrid","M",218,
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level","Robert Lewandowski","FC Barcelona","F",219,
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level","Fermin Lopez","FC Barcelona","M",220,
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level","Gavi","FC Barcelona","M",221,
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level","Vini Jr.","Real Madrid","F",222,
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level","Toni Kroos","Real Madrid","M",223,
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level","Luka Modric","Real Madrid","M",224,
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level","Alex Baena","Villarreal CF","M",225,
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level","Yeremy Pino","Villarreal CF","M",226,
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level","Oihan Sancet","Athletic Club","M",227,
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level","Pedri","FC Barcelona","M",228,
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level","Lamine Yamal","FC Barcelona","M",229,
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level","Ronald Araujo","FC Barcelona","D",230,
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level","Ferran Torres","FC Barcelona","F",231,
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level","Eduardo Camavinga","Real Madrid","M",232,
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level","Mikel Merino","Real Sociedad","M",233,
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level","Vitor Roque","FC Barcelona","F",234,
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level","Nico Williams","Athletic Club","M",235,
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level","Marc-Andre ter Stegen","FC Barcelona","G",236,
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level","Arda Guler","Real Madrid","M",237,
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level","Aitor Paredes","Athletic Club","D",238,
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level","Rafa Marin","D. Alaves","D",239,
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level","Samu Omorodion","D. Alaves","F",240,
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level","Savio","Girona FC","M",241,
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level","Facundo Pellistri","Granada CF","M",242,
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level","Jorgen Strand Larsen","RC Celta","F",243,
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level","Kepa Arrizabalaga","Real Madrid","G",244,
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level","Samu Costa ","RCD Mallorca","M",245,
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level","Assane Diao","Real Betis","F",246,
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level","Javi Guerra","Valencia CF","M",247,
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level","Diego Lopez","Valencia CF","M",248,
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level","Hugo Duro","Valencia CF","F",249,
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level","Filip Jorgensen","Villarreal CF","G",250,
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level - Black","Unai Simon","Athletic Club","G",201,1
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level - Black","Frenkie de Jong","FC Barcelona","M",202,1
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level - Black","Raphinha","FC Barcelona","M",203,1
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level - Black","Ilkay Gundogan","FC Barcelona","M",204,1
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level - Black","Borja Mayoral","Getafe CF","F",205,1
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level - Black","Federico Valverde","Real Madrid","M",206,1
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level - Black","Aurelien Tchouameni","Real Madrid","M",207,1
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level - Black","Rodrygo","Real Madrid","F",208,1
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level - Black","Jude Bellingham","Real Madrid","M",209,1
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level - Black","Mikel Oyarzabal","Real Sociedad","F",210,1
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level - Black","Takefusa Kubo","Real Sociedad","M",211,1
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level - Black","Martin Zubimendi","Real Sociedad","M",212,1
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level - Black","Alexander Sorloth","Villarreal CF","F",213,1
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level - Black","Gorka Guruzeta","Athletic Club","F",214,1
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level - Black","Inaki Williams","Athletic Club","F",215,1
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level - Black","Jan Oblak","Atletico de Madrid","G",216,1
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level - Black","Antoine Griezmann","Atletico de Madrid","F",217,1
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level - Black","Rodrigo de Paul","Atletico de Madrid","M",218,1
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level - Black","Robert Lewandowski","FC Barcelona","F",219,1
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level - Black","Fermin Lopez","FC Barcelona","M",220,1
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level - Black","Gavi","FC Barcelona","M",221,1
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level - Black","Vini Jr.","Real Madrid","F",222,1
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level - Black","Toni Kroos","Real Madrid","M",223,1
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level - Black","Luka Modric","Real Madrid","M",224,1
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level - Black","Alex Baena","Villarreal CF","M",225,1
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level - Black","Yeremy Pino","Villarreal CF","M",226,1
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level - Black","Oihan Sancet","Athletic Club","M",227,1
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level - Black","Pedri","FC Barcelona","M",228,1
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level - Black","Lamine Yamal","FC Barcelona","M",229,1
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level - Black","Ronald Araujo","FC Barcelona","D",230,1
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level - Black","Ferran Torres","FC Barcelona","F",231,1
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level - Black","Eduardo Camavinga","Real Madrid","M",232,1
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level - Black","Mikel Merino","Real Sociedad","M",233,1
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level - Black","Vitor Roque","FC Barcelona","F",234,1
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level - Black","Nico Williams","Athletic Club","M",235,1
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level - Black","Marc-Andre ter Stegen","FC Barcelona","G",236,1
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level - Black","Arda Guler","Real Madrid","M",237,1
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level - Black","Aitor Paredes","Athletic Club","D",238,1
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level - Black","Rafa Marin","D. Alaves","D",239,1
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level - Black","Samu Omorodion","D. Alaves","F",240,1
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level - Black","Savio","Girona FC","M",241,1
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level - Black","Facundo Pellistri","Granada CF","M",242,1
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level - Black","Jorgen Strand Larsen","RC Celta","F",243,1
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level - Black","Kepa Arrizabalaga","Real Madrid","G",244,1
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level - Black","Samu Costa ","RCD Mallorca","M",245,1
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level - Black","Assane Diao","Real Betis","F",246,1
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level - Black","Javi Guerra","Valencia CF","M",247,1
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level - Black","Diego Lopez","Valencia CF","M",248,1
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level - Black","Hugo Duro","Valencia CF","F",249,1
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level - Black","Filip Jorgensen","Villarreal CF","G",250,1
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level - Blue","Unai Simon","Athletic Club","G",201,
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level - Blue","Frenkie de Jong","FC Barcelona","M",202,
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level - Blue","Raphinha","FC Barcelona","M",203,
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level - Blue","Ilkay Gundogan","FC Barcelona","M",204,
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level - Blue","Borja Mayoral","Getafe CF","F",205,
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level - Blue","Federico Valverde","Real Madrid","M",206,
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level - Blue","Aurelien Tchouameni","Real Madrid","M",207,
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level - Blue","Rodrygo","Real Madrid","F",208,
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level - Blue","Jude Bellingham","Real Madrid","M",209,
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level - Blue","Mikel Oyarzabal","Real Sociedad","F",210,
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level - Blue","Takefusa Kubo","Real Sociedad","M",211,
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level - Blue","Martin Zubimendi","Real Sociedad","M",212,
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level - Blue","Alexander Sorloth","Villarreal CF","F",213,
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level - Blue","Gorka Guruzeta","Athletic Club","F",214,
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level - Blue","Inaki Williams","Athletic Club","F",215,
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level - Blue","Jan Oblak","Atletico de Madrid","G",216,
"Soccer",2023,"Panini","Select La Liga (23-24)","Base Set La Liga - Field Level - Blue","Antoine Griezmann","Atletico de Madrid","F",217,
