"SPORT","YEAR","BRAND","PROGRAM","CARD SET","ATHLETE","TEAM","POSITION","CARD NUMBER","SEQUENCE"
"Soccer",2021,"Donruss","Donruss","1991 Donruss Tribute Press Proof Black","Dennis Praet","Belgium","M",8,1
"Soccer",2021,"Donruss","Donruss","1991 Donruss Tribute Press Proof Black","Kalvin Phillips","England","M",9,1
"Soccer",2021,"Donruss","Donruss","1991 Donruss Tribute Press Proof Black","Lionel Messi","Argentina","F",10,1
"Soccer",2021,"Donruss","Donruss","1991 Donruss Tribute Press Proof Black","Axel Witsel","Belgium","M",11,1
"Soccer",2021,"Donruss","Donruss","1991 Donruss Tribute Press Proof Black","Ferran Torres","Spain","M",12,1
"Soccer",2021,"Donruss","Donruss","1991 Donruss Tribute Press Proof Black","Ludwig Augustinsson","Sweden","D",13,1
"Soccer",2021,"Donruss","Donruss","1991 Donruss Tribute Press Proof Black","Jack Grealish","England","M",14,1
"Soccer",2021,"Donruss","Donruss","1991 Donruss Tribute Press Proof Black","Federico Valverde","Uruguay","M",15,1
"Soccer",2021,"Donruss","Donruss","1991 Donruss Tribute Press Proof Black","Corentin Tolisso","France","M",16,1
"Soccer",2021,"Donruss","Donruss","1991 Donruss Tribute Press Proof Black","Kang-in Lee","Korea Republic","M",17,1
"Soccer",2021,"Donruss","Donruss","1991 Donruss Tribute Press Proof Black","Suat Serdar","Germany","M",18,1
"Soccer",2021,"Donruss","Donruss","1991 Donruss Tribute Press Proof Black","Mattias Svanberg","Sweden","M",19,1
"Soccer",2021,"Donruss","Donruss","1991 Donruss Tribute Press Proof Black","Thiago Silva","Brazil","D",20,1
"Soccer",2021,"Donruss","Donruss","Base","Lionel Messi","Argentina","F",1,
"Soccer",2021,"Donruss","Donruss","Base","Nicolas Otamendi","Argentina","D",2,
"Soccer",2021,"Donruss","Donruss","Base","Rodrigo de Paul","Argentina","M",3,
"Soccer",2021,"Donruss","Donruss","Base","Joaquin Correa","Argentina","F",4,
"Soccer",2021,"Donruss","Donruss","Base","Lautaro Martinez","Argentina","F",5,
"Soccer",2021,"Donruss","Donruss","Base","Giovani Lo Celso","Argentina","M",6,
"Soccer",2021,"Donruss","Donruss","Base","Nicolas Tagliafico","Argentina","D",7,
"Soccer",2021,"Donruss","Donruss","Base","Angel Di Maria","Argentina","M",8,
"Soccer",2021,"Donruss","Donruss","Base","Thibaut Courtois","Belgium","G",9,
"Soccer",2021,"Donruss","Donruss","Base","Eden Hazard","Belgium","M",10,
"Soccer",2021,"Donruss","Donruss","Base","Kevin De Bruyne","Belgium","M",11,
"Soccer",2021,"Donruss","Donruss","Base","Youri Tielemans","Belgium","M",12,
"Soccer",2021,"Donruss","Donruss","Base","Romelu Lukaku","Belgium","F",13,
"Soccer",2021,"Donruss","Donruss","Base","Timothy Castagne","Belgium","D",14,
"Soccer",2021,"Donruss","Donruss","Base","Thorgan Hazard","Belgium","M",15,
"Soccer",2021,"Donruss","Donruss","Base","Jason Denayer","Belgium","D",16,
"Soccer",2021,"Donruss","Donruss","Base","Jeremy Doku","Belgium","F",17,
"Soccer",2021,"Donruss","Donruss","Base","Neymar Jr","Brazil","F",18,
"Soccer",2021,"Donruss","Donruss","Base","Marquinhos","Brazil","D",19,
"Soccer",2021,"Donruss","Donruss","Base","Richarlison","Brazil","F",20,
"Soccer",2021,"Donruss","Donruss","Base","Alisson","Brazil","G",21,
"Soccer",2021,"Donruss","Donruss","Base","Gabriel Jesus","Brazil","F",22,
"Soccer",2021,"Donruss","Donruss","Base","Arthur","Brazil","M",23,
"Soccer",2021,"Donruss","Donruss","Base","Rodrygo","Brazil","F",24,
"Soccer",2021,"Donruss","Donruss","Base","Roberto Firmino","Brazil","F",25,
"Soccer",2021,"Donruss","Donruss","Base","Vinicius Jr.","Brazil","M",26,
"Soccer",2021,"Donruss","Donruss","Base","James Rodriguez","Colombia","M",27,
"Soccer",2021,"Donruss","Donruss","Base","Juan Cuadrado","Colombia","M",28,
"Soccer",2021,"Donruss","Donruss","Base","Yerry Mina","Colombia","D",29,
"Soccer",2021,"Donruss","Donruss","Base","Luis Muriel","Colombia","F",30,
"Soccer",2021,"Donruss","Donruss","Base","David Ospina","Colombia","G",31,
"Soccer",2021,"Donruss","Donruss","Base","Daniel Munoz","Colombia","D",32,
"Soccer",2021,"Donruss","Donruss","Base","Davinson Sanchez","Colombia","D",33,
"Soccer",2021,"Donruss","Donruss","Base","Rafael Santos Borre","Colombia","F",34,
"Soccer",2021,"Donruss","Donruss","Base","Duvan Zapata","Colombia","F",35,
"Soccer",2021,"Donruss","Donruss","Base","Luis Diaz","Colombia","M",36,
"Soccer",2021,"Donruss","Donruss","Base","Luka Modric","Croatia","M",37,
"Soccer",2021,"Donruss","Donruss","Base","Dominik Livakovic","Croatia","G",38,
"Soccer",2021,"Donruss","Donruss","Base","Mateo Kovacic","Croatia","M",39,
"Soccer",2021,"Donruss","Donruss","Base","Josip Brekalo","Croatia","M",40,
"Soccer",2021,"Donruss","Donruss","Base","Mario Pasalic","Croatia","M",41,
"Soccer",2021,"Donruss","Donruss","Base","Duje Caleta-Car","Croatia","D",42,
"Soccer",2021,"Donruss","Donruss","Base","Marcelo Brozovic","Croatia","M",43,
"Soccer",2021,"Donruss","Donruss","Base","Ivan Perisic","Croatia","M",44,
"Soccer",2021,"Donruss","Donruss","Base","Nikola Vlasic","Croatia","M",45,
"Soccer",2021,"Donruss","Donruss","Base","Harry Kane","England","F",46,
"Soccer",2021,"Donruss","Donruss","Base","Raheem Sterling","England","M",47,
"Soccer",2021,"Donruss","Donruss","Base","Jude Bellingham","England","M",48,
"Soccer",2021,"Donruss","Donruss","Base","Dominic Calvert-Lewin","England","F",49,
"Soccer",2021,"Donruss","Donruss","Base","Mason Mount","England","M",50,
"Soccer",2021,"Donruss","Donruss","Base","Trent Alexander-Arnold","England","D",51,
"Soccer",2021,"Donruss","Donruss","Base","Jadon Sancho","England","M",52,
"Soccer",2021,"Donruss","Donruss","Base","Phil Foden","England","M",53,
"Soccer",2021,"Donruss","Donruss","Base","Bukayo Saka","England","M",54,
"Soccer",2021,"Donruss","Donruss","Base","Marcus Rashford","England","F",55,
"Soccer",2021,"Donruss","Donruss","Base","Paul Pogba","France","M",56,
"Soccer",2021,"Donruss","Donruss","Base","Hugo Lloris","France","G",57,
"Soccer",2021,"Donruss","Donruss","Base","Antoine Griezmann","France","F",58,
"Soccer",2021,"Donruss","Donruss","Base","Lucas Hernandez","France","D",59,
"Soccer",2021,"Donruss","Donruss","Base","Kylian Mbappe","France","F",60,
"Soccer",2021,"Donruss","Donruss","Base","Kingsley Coman","France","M",61,
"Soccer",2021,"Donruss","Donruss","Base","Adrien Rabiot","France","M",62,
"Soccer",2021,"Donruss","Donruss","Base","Raphael Varane","France","D",63,
"Soccer",2021,"Donruss","Donruss","Base","Karim Benzema","France","F",64,
"Soccer",2021,"Donruss","Donruss","Base","Florian Neuhaus","Germany","M",65,
"Soccer",2021,"Donruss","Donruss","Base","Ilkay Gundogan","Germany","M",66,
"Soccer",2021,"Donruss","Donruss","Base","Kai Havertz","Germany","M",67,
"Soccer",2021,"Donruss","Donruss","Base","Julian Brandt","Germany","M",68,
"Soccer",2021,"Donruss","Donruss","Base","Leon Goretzka","Germany","M",69,
"Soccer",2021,"Donruss","Donruss","Base","Timo Werner","Germany","F",70,
"Soccer",2021,"Donruss","Donruss","Base","Matthias Ginter","Germany","D",71,
"Soccer",2021,"Donruss","Donruss","Base","Robin Gosens","Germany","D",72,
"Soccer",2021,"Donruss","Donruss","Base","Ridle Baku","Germany","D",73,
"Soccer",2021,"Donruss","Donruss","Base","Jamal Musiala","Germany","M",74,
"Soccer",2021,"Donruss","Donruss","Base","Lorenzo Insigne","Italy","F",75,
"Soccer",2021,"Donruss","Donruss","Base","Alessandro Bastoni","Italy","D",76,
"Soccer",2021,"Donruss","Donruss","Base","Gianluigi Donnarumma","Italy","G",77,
"Soccer",2021,"Donruss","Donruss","Base","Manuel Locatelli","Italy","M",78,
"Soccer",2021,"Donruss","Donruss","Base","Ciro Immobile","Italy","F",79,
"Soccer",2021,"Donruss","Donruss","Base","Lorenzo Pellegrini","Italy","M",80,
"Soccer",2021,"Donruss","Donruss","Base","Nicolo Zaniolo","Italy","M",81,
"Soccer",2021,"Donruss","Donruss","Base","Federico Chiesa","Italy","M",82,
"Soccer",2021,"Donruss","Donruss","Base","Marco Verratti","Italy","M",83,
"Soccer",2021,"Donruss","Donruss","Base","Nicolo Barella","Italy","M",84,
"Soccer",2021,"Donruss","Donruss","Base","Guillermo Ochoa","Mexico","G",85,
"Soccer",2021,"Donruss","Donruss","Base","Diego Lainez","Mexico","M",86,
"Soccer",2021,"Donruss","Donruss","Base","Raul Jimenez","Mexico","F",87,
"Soccer",2021,"Donruss","Donruss","Base","Orbelin Pineda","Mexico","M",88,
"Soccer",2021,"Donruss","Donruss","Base","Hirving Lozano","Mexico","F",89,
"Soccer",2021,"Donruss","Donruss","Base","Edson Alvarez","Mexico","M",90,
"Soccer",2021,"Donruss","Donruss","Base","Jesus Manuel Corona","Mexico","M",91,
"Soccer",2021,"Donruss","Donruss","Base","Hector Herrera","Mexico","M",92,
"Soccer",2021,"Donruss","Donruss","Base","Frenkie de Jong","Netherlands","M",93,
"Soccer",2021,"Donruss","Donruss","Base","Steven Berghuis","Netherlands","F",94,
"Soccer",2021,"Donruss","Donruss","Base","Donyell Malen","Netherlands","F",95,
"Soccer",2021,"Donruss","Donruss","Base","Ryan Gravenberch","Netherlands","M",96,
"Soccer",2021,"Donruss","Donruss","Base","Matthijs de Ligt","Netherlands","D",97,
"Soccer",2021,"Donruss","Donruss","Base","Memphis Depay","Netherlands","F",98,
"Soccer",2021,"Donruss","Donruss","Base","Georginio Wijnaldum","Netherlands","M",99,
"Soccer",2021,"Donruss","Donruss","Base","Erling Haaland","Norway","F",100,
"Soccer",2021,"Donruss","Donruss","Base","Rune Jarstein","Norway","G",101,
"Soccer",2021,"Donruss","Donruss","Base","Mohamed Elyounoussi","Norway","M",102,
"Soccer",2021,"Donruss","Donruss","Base","Martin Odegaard","Norway","M",103,
"Soccer",2021,"Donruss","Donruss","Base","Jens Petter Hauge","Norway","M",104,
"Soccer",2021,"Donruss","Donruss","Base","Morten Thorsby","Norway","M",105,
"Soccer",2021,"Donruss","Donruss","Base","Jorgen Strand Larsen","Norway","F",106,
"Soccer",2021,"Donruss","Donruss","Base","Fredrik Midtsjo","Norway","M",107,
"Soccer",2021,"Donruss","Donruss","Base","Robert Lewandowski","Poland","F",108,
"Soccer",2021,"Donruss","Donruss","Base","Piotr Zielinski","Poland","M",109,
"Soccer",2021,"Donruss","Donruss","Base","Jan Bednarek","Poland","D",110,
"Soccer",2021,"Donruss","Donruss","Base","Mateusz Klich","Poland","M",111,
"Soccer",2021,"Donruss","Donruss","Base","Wojciech Szczesny","Poland","G",112,
"Soccer",2021,"Donruss","Donruss","Base","Bartosz Bereszynski","Poland","D",113,
"Soccer",2021,"Donruss","Donruss","Base","Arkadiusz Milik","Poland","F",114,
"Soccer",2021,"Donruss","Donruss","Base","Kamil Jozwiak","Poland","F",115,
"Soccer",2021,"Donruss","Donruss","Base","Cristiano Ronaldo","Portugal","F",116,
"Soccer",2021,"Donruss","Donruss","Base","Ruben Dias","Portugal","D",117,
"Soccer",2021,"Donruss","Donruss","Base","Bruno Fernandes","Portugal","M",118,
"Soccer",2021,"Donruss","Donruss","Base","Joao Felix","Portugal","F",119,
"Soccer",2021,"Donruss","Donruss","Base","Diogo Jota","Portugal","M",120,
"Soccer",2021,"Donruss","Donruss","Base","Bernardo Silva ","Portugal","M",121,
"Soccer",2021,"Donruss","Donruss","Base","Joao Cancelo","Portugal","D",122,
"Soccer",2021,"Donruss","Donruss","Base","Pedro Neto","Portugal","F",123,
"Soccer",2021,"Donruss","Donruss","Base","Andre Silva","Portugal","F",124,
"Soccer",2021,"Donruss","Donruss","Base","Dedryck Boyata","Belgium","D",125,
"Soccer",2021,"Donruss","Donruss","Base","Leander Dendoncker","Belgium","M",126,
"Soccer",2021,"Donruss","Donruss","Base","Karol Linetty","Poland","M",127,
"Soccer",2021,"Donruss","Donruss","Base","Domenico Berardi","Italy","M",128,
"Soccer",2021,"Donruss","Donruss","Base","Aymeric Laporte","Spain","D",129,
"Soccer",2021,"Donruss","Donruss","Base","Unai Simon","Spain","G",130,
"Soccer",2021,"Donruss","Donruss","Base","Wout Weghorst","Netherlands","F",131,
"Soccer",2021,"Donruss","Donruss","Base","Virgil van Dijk","Netherlands","D",132,
"Soccer",2021,"Donruss","Donruss","Base","Heung-Min Son","Korea Republic","M",133,
"Soccer",2021,"Donruss","Donruss","Base","Tae-hee Nam","Korea Republic","M",134,
"Soccer",2021,"Donruss","Donruss","Base","Kang-in Lee","Korea Republic","M",135,
"Soccer",2021,"Donruss","Donruss","Base","Seung-gyu Kim","Korea Republic","G",136,
"Soccer",2021,"Donruss","Donruss","Base","Hee-chan Hwang","Korea Republic","F",137,
"Soccer",2021,"Donruss","Donruss","Base","Tae-hwan Kim","Korea Republic","D",138,
"Soccer",2021,"Donruss","Donruss","Base","Woo-young Jung","Korea Republic","M",139,
"Soccer",2021,"Donruss","Donruss","Base","Du-jae Won","Korea Republic","D",140,
"Soccer",2021,"Donruss","Donruss","Base","Ui-jo Hwang","Korea Republic","F",141,
"Soccer",2021,"Donruss","Donruss","Base","David de Gea","Spain","G",142,
"Soccer",2021,"Donruss","Donruss","Base","Fabian Ruiz","Spain","M",143,
"Soccer",2021,"Donruss","Donruss","Base","Sergio Ramos","Spain","D",144,
"Soccer",2021,"Donruss","Donruss","Base","Ferran Torres","Spain","M",145,
"Soccer",2021,"Donruss","Donruss","Base","Ansu Fati","Spain","F",146,
"Soccer",2021,"Donruss","Donruss","Base","Dani Olmo","Spain","M",147,
"Soccer",2021,"Donruss","Donruss","Base","Eric Garcia","Spain","D",148,
"Soccer",2021,"Donruss","Donruss","Base","Rodri","Spain","M",149,
"Soccer",2021,"Donruss","Donruss","Base","Mikel Oyarzabal","Spain","M",150,
"Soccer",2021,"Donruss","Donruss","Base","Pedri","Spain","M",151,
"Soccer",2021,"Donruss","Donruss","Base","Zlatan Ibrahimovic","Sweden","F",152,
"Soccer",2021,"Donruss","Donruss","Base","Dejan Kulusevski","Sweden","M",153,
"Soccer",2021,"Donruss","Donruss","Base","Victor Lindelof (do not use)","Sweden","D",154,
"Soccer",2021,"Donruss","Donruss","Base","Mattias Svanberg","Sweden","M",155,
"Soccer",2021,"Donruss","Donruss","Base","Robin Olsen","Sweden","G",156,
"Soccer",2021,"Donruss","Donruss","Base","Kristoffer Olsson","Sweden","M",157,
"Soccer",2021,"Donruss","Donruss","Base","Emil Forsberg","Sweden","M",158,
"Soccer",2021,"Donruss","Donruss","Base","Alexander Isak","Sweden","F",159,
"Soccer",2021,"Donruss","Donruss","Base","Christian Pulisic","United States","M",160,
"Soccer",2021,"Donruss","Donruss","Base","Yunus Musah","United States","M",161,
"Soccer",2021,"Donruss","Donruss","Base","Sergino Dest","United States","D",162,
"Soccer",2021,"Donruss","Donruss","Base","Timothy Weah","United States","F",163,
"Soccer",2021,"Donruss","Donruss","Base","Giovanni Reyna","United States","M",164,
"Soccer",2021,"Donruss","Donruss","Base","Brenden Aaronson","United States","M",165,
"Soccer",2021,"Donruss","Donruss","Base","Tyler Adams","United States","M",166,
"Soccer",2021,"Donruss","Donruss","Base","Weston McKennie","United States","M",167,
"Soccer",2021,"Donruss","Donruss","Base","Edinson Cavani","Uruguay","F",168,
"Soccer",2021,"Donruss","Donruss","Base","Diego Godin","Uruguay","D",169,
"Soccer",2021,"Donruss","Donruss","Base","Federico Valverde","Uruguay","M",170,
"Soccer",2021,"Donruss","Donruss","Base","Jose Gimenez","Uruguay","D",171,
"Soccer",2021,"Donruss","Donruss","Base","Rodrigo Bentancur","Uruguay","M",172,
"Soccer",2021,"Donruss","Donruss","Base","Maxi Gomez","Uruguay","F",173,
"Soccer",2021,"Donruss","Donruss","Base","Luis Suarez","Uruguay","F",174,
"Soccer",2021,"Donruss","Donruss","Base","Nahitan Nandez","Uruguay","M",175,
"Soccer",2021,"Donruss","Donruss","Base Holo Black Laser","Lionel Messi","Argentina","F",1,1
"Soccer",2021,"Donruss","Donruss","Base Holo Black Laser","Nicolas Otamendi","Argentina","D",2,1
"Soccer",2021,"Donruss","Donruss","Base Holo Black Laser","Rodrigo de Paul","Argentina","M",3,1
"Soccer",2021,"Donruss","Donruss","Base Holo Black Laser","Joaquin Correa","Argentina","F",4,1
"Soccer",2021,"Donruss","Donruss","Base Holo Black Laser","Lautaro Martinez","Argentina","F",5,1
"Soccer",2021,"Donruss","Donruss","Base Holo Black Laser","Giovani Lo Celso","Argentina","M",6,1
"Soccer",2021,"Donruss","Donruss","Base Holo Black Laser","Nicolas Tagliafico","Argentina","D",7,1
"Soccer",2021,"Donruss","Donruss","Base Holo Black Laser","Angel Di Maria","Argentina","M",8,1
"Soccer",2021,"Donruss","Donruss","Base Holo Black Laser","Thibaut Courtois","Belgium","G",9,1
"Soccer",2021,"Donruss","Donruss","Base Holo Black Laser","Eden Hazard","Belgium","M",10,1
"Soccer",2021,"Donruss","Donruss","Base Holo Black Laser","Kevin De Bruyne","Belgium","M",11,1
"Soccer",2021,"Donruss","Donruss","Base Holo Black Laser","Youri Tielemans","Belgium","M",12,1
"Soccer",2021,"Donruss","Donruss","Base Holo Black Laser","Romelu Lukaku","Belgium","F",13,1
"Soccer",2021,"Donruss","Donruss","Base Holo Black Laser","Timothy Castagne","Belgium","D",14,1
"Soccer",2021,"Donruss","Donruss","Base Holo Black Laser","Thorgan Hazard","Belgium","M",15,1
"Soccer",2021,"Donruss","Donruss","Base Holo Black Laser","Jason Denayer","Belgium","D",16,1
"Soccer",2021,"Donruss","Donruss","Base Holo Black Laser","Jeremy Doku","Belgium","F",17,1
"Soccer",2021,"Donruss","Donruss","Base Holo Black Laser","Neymar Jr","Brazil","F",18,1
"Soccer",2021,"Donruss","Donruss","Base Holo Black Laser","Marquinhos","Brazil","D",19,1
"Soccer",2021,"Donruss","Donruss","Base Holo Black Laser","Richarlison","Brazil","F",20,1
"Soccer",2021,"Donruss","Donruss","Base Holo Black Laser","Alisson","Brazil","G",21,1
"Soccer",2021,"Donruss","Donruss","Base Holo Black Laser","Gabriel Jesus","Brazil","F",22,1
"Soccer",2021,"Donruss","Donruss","Base Holo Black Laser","Arthur","Brazil","M",23,1
"Soccer",2021,"Donruss","Donruss","Base Holo Black Laser","Rodrygo","Brazil","F",24,1
"Soccer",2021,"Donruss","Donruss","Base Holo Black Laser","Roberto Firmino","Brazil","F",25,1
"Soccer",2021,"Donruss","Donruss","Base Holo Black Laser","Vinicius Jr.","Brazil","M",26,1
"Soccer",2021,"Donruss","Donruss","Base Holo Black Laser","James Rodriguez","Colombia","M",27,1
"Soccer",2021,"Donruss","Donruss","Base Holo Black Laser","Juan Cuadrado","Colombia","M",28,1
"Soccer",2021,"Donruss","Donruss","Base Holo Black Laser","Yerry Mina","Colombia","D",29,1
"Soccer",2021,"Donruss","Donruss","Base Holo Black Laser","Luis Muriel","Colombia","F",30,1
"Soccer",2021,"Donruss","Donruss","Base Holo Black Laser","David Ospina","Colombia","G",31,1
"Soccer",2021,"Donruss","Donruss","Base Holo Black Laser","Daniel Munoz","Colombia","D",32,1
"Soccer",2021,"Donruss","Donruss","Base Holo Black Laser","Davinson Sanchez","Colombia","D",33,1
"Soccer",2021,"Donruss","Donruss","Base Holo Black Laser","Rafael Santos Borre","Colombia","F",34,1
"Soccer",2021,"Donruss","Donruss","Base Holo Black Laser","Duvan Zapata","Colombia","F",35,1
"Soccer",2021,"Donruss","Donruss","Base Holo Black Laser","Luis Diaz","Colombia","M",36,1
"Soccer",2021,"Donruss","Donruss","Base Holo Black Laser","Luka Modric","Croatia","M",37,1
"Soccer",2021,"Donruss","Donruss","Base Holo Black Laser","Dominik Livakovic","Croatia","G",38,1
"Soccer",2021,"Donruss","Donruss","Base Holo Black Laser","Mateo Kovacic","Croatia","M",39,1
"Soccer",2021,"Donruss","Donruss","Base Holo Black Laser","Josip Brekalo","Croatia","M",40,1
"Soccer",2021,"Donruss","Donruss","Base Holo Black Laser","Mario Pasalic","Croatia","M",41,1
"Soccer",2021,"Donruss","Donruss","Base Holo Black Laser","Duje Caleta-Car","Croatia","D",42,1
"Soccer",2021,"Donruss","Donruss","Base Holo Black Laser","Marcelo Brozovic","Croatia","M",43,1
"Soccer",2021,"Donruss","Donruss","Base Holo Black Laser","Ivan Perisic","Croatia","M",44,1
"Soccer",2021,"Donruss","Donruss","Base Holo Black Laser","Nikola Vlasic","Croatia","M",45,1
"Soccer",2021,"Donruss","Donruss","Base Holo Black Laser","Harry Kane","England","F",46,1
"Soccer",2021,"Donruss","Donruss","Base Holo Black Laser","Raheem Sterling","England","M",47,1
"Soccer",2021,"Donruss","Donruss","Base Holo Black Laser","Jude Bellingham","England","M",48,1
"Soccer",2021,"Donruss","Donruss","Base Holo Black Laser","Dominic Calvert-Lewin","England","F",49,1
"Soccer",2021,"Donruss","Donruss","Base Holo Black Laser","Mason Mount","England","M",50,1
"Soccer",2021,"Donruss","Donruss","Base Holo Black Laser","Trent Alexander-Arnold","England","D",51,1
"Soccer",2021,"Donruss","Donruss","Base Holo Black Laser","Jadon Sancho","England","M",52,1
"Soccer",2021,"Donruss","Donruss","Base Holo Black Laser","Phil Foden","England","M",53,1
"Soccer",2021,"Donruss","Donruss","Base Holo Black Laser","Bukayo Saka","England","M",54,1
"Soccer",2021,"Donruss","Donruss","Base Holo Black Laser","Marcus Rashford","England","F",55,1
"Soccer",2021,"Donruss","Donruss","Base Holo Black Laser","Paul Pogba","France","M",56,1
"Soccer",2021,"Donruss","Donruss","Base Holo Black Laser","Hugo Lloris","France","G",57,1
"Soccer",2021,"Donruss","Donruss","Base Holo Black Laser","Antoine Griezmann","France","F",58,1
"Soccer",2021,"Donruss","Donruss","Base Holo Black Laser","Lucas Hernandez","France","D",59,1
"Soccer",2021,"Donruss","Donruss","Base Holo Black Laser","Kylian Mbappe","France","F",60,1
"Soccer",2021,"Donruss","Donruss","Base Holo Black Laser","Kingsley Coman","France","M",61,1
"Soccer",2021,"Donruss","Donruss","Base Holo Black Laser","Adrien Rabiot","France","M",62,1
"Soccer",2021,"Donruss","Donruss","Base Holo Black Laser","Raphael Varane","France","D",63,1
"Soccer",2021,"Donruss","Donruss","Base Holo Black Laser","Karim Benzema","France","F",64,1
