"SPORT","YEAR","BRAND","PROGRAM","CARD SET","ATHLETE","TEAM","POSITION","CARD NUMBER","SEQUENCE"
"Soccer",2022,"Score","La Liga (22-23)","All Hands Team LaLiga Black Lasers","Geronimo Rulli","Villarreal CF","G",10,1
"Soccer",2022,"Score","La Liga (22-23)","All Hands Team LaLiga Black Swirl","Unai Simon","Athletic Club","G",1,1
"Soccer",2022,"Score","La Liga (22-23)","All Hands Team LaLiga Black Swirl","Jan Oblak","Atletico de Madrid","G",2,1
"Soccer",2022,"Score","La Liga (22-23)","All Hands Team LaLiga Black Swirl","Marc-Andre ter Stegen","FC Barcelona","G",3,1
"Soccer",2022,"Score","La Liga (22-23)","All Hands Team LaLiga Black Swirl","David Soria","Getafe CF","G",4,1
"Soccer",2022,"Score","La Liga (22-23)","All Hands Team LaLiga Black Swirl","Stole Dimitrievski","Rayo Vallecano","G",5,1
"Soccer",2022,"Score","La Liga (22-23)","All Hands Team LaLiga Black Swirl","Rui Silva","Real Betis","G",6,1
"Soccer",2022,"Score","La Liga (22-23)","All Hands Team LaLiga Black Swirl","Thibaut Courtois","Real Madrid","G",7,1
"Soccer",2022,"Score","La Liga (22-23)","All Hands Team LaLiga Black Swirl","Alex Remiro","Real Sociedad","G",8,1
"Soccer",2022,"Score","La Liga (22-23)","All Hands Team LaLiga Black Swirl","Yassine Bounou","Sevilla FC","G",9,1
"Soccer",2022,"Score","La Liga (22-23)","All Hands Team LaLiga Black Swirl","Geronimo Rulli","Villarreal CF","G",10,1
"Soccer",2022,"Score","La Liga (22-23)","All Hands Team LaLiga Gold Swirl","Unai Simon","Athletic Club","G",1,10
"Soccer",2022,"Score","La Liga (22-23)","All Hands Team LaLiga Gold Swirl","Jan Oblak","Atletico de Madrid","G",2,10
"Soccer",2022,"Score","La Liga (22-23)","All Hands Team LaLiga Gold Swirl","Marc-Andre ter Stegen","FC Barcelona","G",3,10
"Soccer",2022,"Score","La Liga (22-23)","All Hands Team LaLiga Gold Swirl","David Soria","Getafe CF","G",4,10
"Soccer",2022,"Score","La Liga (22-23)","All Hands Team LaLiga Gold Swirl","Stole Dimitrievski","Rayo Vallecano","G",5,10
"Soccer",2022,"Score","La Liga (22-23)","All Hands Team LaLiga Gold Swirl","Rui Silva","Real Betis","G",6,10
"Soccer",2022,"Score","La Liga (22-23)","All Hands Team LaLiga Gold Swirl","Thibaut Courtois","Real Madrid","G",7,10
"Soccer",2022,"Score","La Liga (22-23)","All Hands Team LaLiga Gold Swirl","Alex Remiro","Real Sociedad","G",8,10
"Soccer",2022,"Score","La Liga (22-23)","All Hands Team LaLiga Gold Swirl","Yassine Bounou","Sevilla FC","G",9,10
"Soccer",2022,"Score","La Liga (22-23)","All Hands Team LaLiga Gold Swirl","Geronimo Rulli","Villarreal CF","G",10,10
"Soccer",2022,"Score","La Liga (22-23)","All Hands Team LaLiga Purple Lasers","Unai Simon","Athletic Club","G",1,15
"Soccer",2022,"Score","La Liga (22-23)","All Hands Team LaLiga Purple Lasers","Jan Oblak","Atletico de Madrid","G",2,15
"Soccer",2022,"Score","La Liga (22-23)","All Hands Team LaLiga Purple Lasers","Marc-Andre ter Stegen","FC Barcelona","G",3,15
"Soccer",2022,"Score","La Liga (22-23)","All Hands Team LaLiga Purple Lasers","David Soria","Getafe CF","G",4,15
"Soccer",2022,"Score","La Liga (22-23)","All Hands Team LaLiga Purple Lasers","Stole Dimitrievski","Rayo Vallecano","G",5,15
"Soccer",2022,"Score","La Liga (22-23)","All Hands Team LaLiga Purple Lasers","Rui Silva","Real Betis","G",6,15
"Soccer",2022,"Score","La Liga (22-23)","All Hands Team LaLiga Purple Lasers","Thibaut Courtois","Real Madrid","G",7,15
"Soccer",2022,"Score","La Liga (22-23)","All Hands Team LaLiga Purple Lasers","Alex Remiro","Real Sociedad","G",8,15
"Soccer",2022,"Score","La Liga (22-23)","All Hands Team LaLiga Purple Lasers","Yassine Bounou","Sevilla FC","G",9,15
"Soccer",2022,"Score","La Liga (22-23)","All Hands Team LaLiga Purple Lasers","Geronimo Rulli","Villarreal CF","G",10,15
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Alejandro Pozo","UD Almeria","M",1,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Cesar de la Hoz ","UD Almeria","M",2,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Fernando Martinez ","UD Almeria","G",3,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Srdan Babic","UD Almeria","D",4,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Kaiky Fernandes ","UD Almeria","D",5,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Largie Ramazani ","UD Almeria","M",6,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Lucas Robertone ","UD Almeria","M",7,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Samu Costa ","UD Almeria","M",8,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Sergio Akieme ","UD Almeria","D",9,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Lazaro Vinicius","UD Almeria","M",10,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Alex Berenguer","Athletic Club","M",11,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Dani Vivian","Athletic Club","D",12,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Iker Muniain","Athletic Club","M",13,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Inaki Williams","Athletic Club","F",14,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Inigo Martinez","Athletic Club","D",15,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Mikel Vesga","Athletic Club","M",16,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Nico Williams","Athletic Club","M",17,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Oihan Sancet","Athletic Club","M",18,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Unai Simon","Athletic Club","G",19,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Unai Vencedor","Athletic Club","M",20,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Angel Correa","Atletico de Madrid","M",21,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Antoine Griezmann","Atletico de Madrid","F",22,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Jan Oblak","Atletico de Madrid","G",23,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Joao Felix","Atletico de Madrid","F",24,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Jose Maria Gimenez","Atletico de Madrid","D",25,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Koke","Atletico de Madrid","M",26,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Marcos Llorente","Atletico de Madrid","M",27,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Alvaro Morata","Atletico de Madrid","F",28,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Thomas Lemar","Atletico de Madrid","M",29,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Yannick Carrasco","Atletico de Madrid","M",30,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Ante Budimir","CA Osasuna","F",31,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Chimy Avila","CA Osasuna","F",32,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","David Garcia","CA Osasuna","D",33,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Aimar Oroz","CA Osasuna","M",34,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Jon Moncayola","CA Osasuna","M",35,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Lucas Torro","CA Osasuna","M",36,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Juan Cruz (D)","CA Osasuna","D",37,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Moi Gomez","CA Osasuna","M",38,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Ruben Garcia","CA Osasuna","M",39,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Sergio Herrera","CA Osasuna","G",40,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Alex Fernandez","Cadiz CF","M",41,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Pacha Espino ","Cadiz CF","D",42,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Alvaro Negredo","Cadiz CF","F",43,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Choco Lozano","Cadiz CF","F",44,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Fali","Cadiz CF","D",45,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Jeremias Ledesma","Cadiz CF","G",46,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Joseba Zaldua","Cadiz CF","D",47,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Lucas Perez","Cadiz CF","F",48,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Tomas Alarcon","Cadiz CF","M",49,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Victor Chust","Cadiz CF","D",50,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Edgar Badia","Elche CF","G",51,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Ezequiel Ponce","Elche CF","F",52,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Gerard Gumbau ","Elche CF","M",53,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Johan Mojica","Villarreal CF","D",54,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Lucas Boye","Elche CF","F",55,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Omar Mascarell","Elche CF","M",56,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Pere Milla","Elche CF","M",57,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Raul Guti","Elche CF","M",58,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Roger Marti","Elche CF","F",59,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Tete Morente","Elche CF","M",60,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Ansu Fati","FC Barcelona","F",61,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Ferran Torres","FC Barcelona","F",62,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Franck Kessie","FC Barcelona","M",63,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Frenkie de Jong","FC Barcelona","M",64,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Gavi","FC Barcelona","M",65,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Jules Kounde","FC Barcelona","D",66,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Pedri","FC Barcelona","M",67,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Raphinha","FC Barcelona","M",68,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Robert Lewandowski","FC Barcelona","F",69,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Ronald Araujo","FC Barcelona","D",70,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Borja Mayoral","Getafe CF","F",71,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Carles Alena","Getafe CF","M",72,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","David Soria","Getafe CF","G",73,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Djene","Getafe CF","D",74,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Domingos Duarte","Getafe CF","D",75,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Enes Unal","Getafe CF","F",76,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Luis Milla","Getafe CF","M",77,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Mauro Arambarri","Getafe CF","M",78,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Nemanja Maksimovic","Getafe CF","M",79,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Portu","Getafe CF","M",80,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Arnau Martinez ","Girona FC","D",81,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Cristhian Stuani","Girona FC","F",82,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Miguel Gutierrez","Girona FC","D",83,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Ramon Terrats ","Girona FC","M",84,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Rodrigo Riquelme ","Girona FC","M",85,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Samu Saiz","Girona FC","M",86,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Santi Bueno ","Girona FC","D",87,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Taty Castellanos ","Girona FC","F",88,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Yan Couto ","Girona FC","D",89,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Yangel Herrera","Girona FC","M",90,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Alejandro Catena","Rayo Vallecano","D",91,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Alvaro Garcia","Rayo Vallecano","M",92,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Fran Garcia","Rayo Vallecano","D",93,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Isi Palazon","Rayo Vallecano","M",94,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Jose Pozo","Rayo Vallecano","M",95,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Oscar Trejo","Rayo Vallecano","M",96,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Radamel Falcao","Rayo Vallecano","F",97,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Santi Comesana","Rayo Vallecano","M",98,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Stole Dimitrievski","Rayo Vallecano","G",99,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Unai Lopez","Rayo Vallecano","M",100,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Carles Perez","RC Celta","M",101,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Fran Beltran","RC Celta","M",102,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Iago Aspas","RC Celta","F",103,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Javi Galan","RC Celta","D",104,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Joseph Aidoo","RC Celta","D",105,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Luca de la Torre ","RC Celta","M",106,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Oscar Rodriguez","RC Celta","M",107,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Renato Tapia","RC Celta","M",108,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Unai Nunez","RC Celta","D",109,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Jorgen Strand Larsen","RC Celta","F",110,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Benat Turrientes","Real Sociedad","M",111,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Benjamin Lecomte","RCD Espanyol","G",112,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Javi Puado","RCD Espanyol","M",113,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Joselu","RCD Espanyol","F",114,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","El Bilal Toure","UD Almeria","F",115,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Nico Melamed","RCD Espanyol","M",116,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Edu Exposito","RCD Espanyol","M",117,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Martin Braithwaite","RCD Espanyol","F",118,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Sergi Darder","RCD Espanyol","M",119,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Vinicius Souza ","RCD Espanyol","M",120,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Angel Rodriguez ","RCD Mallorca","F",121,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Antonio Raillo ","RCD Mallorca","D",122,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Iddrisu Baba","RCD Mallorca","M",123,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Jose Copete","RCD Mallorca","D",124,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Kang-in Lee","RCD Mallorca","M",125,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Martin Valjent","RCD Mallorca","D",126,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Pablo Maffeo","RCD Mallorca","M",127,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Predrag Rajkovic","RCD Mallorca","G",128,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Rodrigo Battaglia","RCD Mallorca","M",129,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Vedat Muriqi","RCD Mallorca","F",130,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Alex Moreno","Real Betis","D",131,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Borja Iglesias","Real Betis","F",132,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Guido Rodriguez","Real Betis","M",133,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Juanmi","Real Betis","F",134,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Luiz Felipe","Real Betis","D",135,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Luiz Henrique ","Real Betis","M",136,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Nabil Fekir","Real Betis","M",137,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Rui Silva","Real Betis","G",138,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Sergio Canales","Real Betis","M",139,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Willian Jose","Real Betis","F",140,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Antonio Rudiger","Real Madrid","D",141,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Aurelien Tchouameni","Real Madrid","M",142,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Thibaut Courtois","Real Madrid","G",143,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Eder Militao","Real Madrid","D",144,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Eduardo Camavinga","Real Madrid","M",145,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Federico Valverde","Real Madrid","M",146,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Karim Benzema","Real Madrid","F",147,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Luka Modric","Real Madrid","M",148,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Toni Kroos","Real Madrid","M",149,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Vinicius Jr.","Real Madrid","F",150,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Alex Remiro","Real Sociedad","G",151,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Jon Karrikaburu","Real Sociedad","F",152,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Aritz Elustondo","Real Sociedad","D",153,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","David Silva","Real Sociedad","M",154,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Martin Zubimendi","Real Sociedad","M",155,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Mikel Merino","Real Sociedad","M",156,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Brais Mendez","Real Sociedad","M",157,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Mohamed-Ali Cho","Real Sociedad","M",158,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Robin Le Normand","Real Sociedad","D",159,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Takefusa Kubo","Real Sociedad","M",160,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Alvaro Aguado","R. Valladolid CF","M",161,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Gonzalo Plata","R. Valladolid CF","M",162,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Joaquin Fernandez","R. Valladolid CF","D",163,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Lucas Olaza","R. Valladolid CF","D",164,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Luis Perez ","R. Valladolid CF","D",165,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Monchu","R. Valladolid CF","M",166,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Roque Mesa","R. Valladolid CF","M",167,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Sergi Guardiola","R. Valladolid CF","F",168,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Shon Weissman","R. Valladolid CF","F",169,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Ivan Fresneda","R. Valladolid CF","D",170,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Yassine Bounou","Sevilla FC","G",171,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Ivan Rakitic","Sevilla FC","M",172,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Tecatito Corona","Sevilla FC","M",173,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Joan Jordan","Sevilla FC","M",174,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Tanguy Nianzou","Sevilla FC","D",175,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Jose Angel Carmona","Sevilla FC","D",176,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Marcos Acuna","Sevilla FC","M",177,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Papu Gomez","Sevilla FC","M",178,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Rafa Mir","Sevilla FC","F",179,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Youssef En-Nesyri","Sevilla FC","F",180,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Mouctar Diakhaby","Valencia CF","D",181,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Giorgi Mamardashvili","Valencia CF","G",182,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Hugo Duro","Valencia CF","F",183,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Hugo Guillamon","Valencia CF","D",184,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Jesus Vazquez","Valencia CF","D",185,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Jose Luis Gaya","Valencia CF","D",186,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Nico Gonzalez","Valencia CF","M",187,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Samuel Lino ","Valencia CF","M",188,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Thierry Correia","Valencia CF","D",189,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Yunus Musah","Valencia CF","M",190,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Alfonso Pedraza","Villarreal CF","D",191,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Giovani Lo Celso","Villarreal CF","M",192,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Alex Baena","Villarreal CF","M",193,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Dani Parejo ","Villarreal CF","M",194,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Gerard Moreno","Villarreal CF","F",195,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Juan Foyth","Villarreal CF","D",196,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Pau Torres","Villarreal CF","D",197,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Nicolas Jackson","Villarreal CF","M",198,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Samuel Chukwueze","Villarreal CF","M",199,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga","Yeremy Pino","Villarreal CF","M",200,
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga Black Lasers","Alejandro Pozo","UD Almeria","M",1,1
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga Black Lasers","Cesar de la Hoz ","UD Almeria","M",2,1
"Soccer",2022,"Score","La Liga (22-23)","Base LaLiga Black Lasers","Fernando Martinez ","UD Almeria","G",3,1
